sound,url,value,page,page_order,page_duration,is_replicate,on_web,experiment,submission_id
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,2,46.8172335600907,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,2,46.8172335600907,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,False,Set 9,2,46.8172335600907,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,True,Set 9,2,46.8172335600907,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,False,Set 13,1,64.46439909297055,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,1,64.46439909297055,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,True,Set 13,1,64.46439909297055,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,False,Set 13,1,64.46439909297055,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,1,64.46439909297055,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,1,64.46439909297055,False,True,pickthebest,d8dc82c0-804c-11e8-a82d-d9f74cbdbec5
JY3,sounds/Al James - Schoolboy Facination/JY3_vocals.flac,False,Set 1,12,53.0866213151927,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Al James - Schoolboy Facination/MDL1_vocals.flac,False,Set 1,12,53.0866213151927,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,12,53.0866213151927,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,True,Set 1,12,53.0866213151927,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,False,Set 1,12,53.0866213151927,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,False,Set 1,12,53.0866213151927,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,8,41.615963718820865,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,8,41.615963718820865,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,8,41.615963718820865,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,True,Set 2,8,41.615963718820865,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,False,Set 2,8,41.615963718820865,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,8,41.615963718820865,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,5,53.79192743764173,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,5,53.79192743764173,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,5,53.79192743764173,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,5,53.79192743764173,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,True,Set 3,5,53.79192743764173,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,False,Set 3,5,53.79192743764173,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,6,21.62358276643988,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,6,21.62358276643988,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,6,21.62358276643988,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,False,Set 4,6,21.62358276643988,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,True,Set 4,6,21.62358276643988,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,6,21.62358276643988,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,3,65.68054421768707,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,3,65.68054421768707,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,3,65.68054421768707,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,3,65.68054421768707,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,True,Set 5,3,65.68054421768707,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,3,65.68054421768707,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,2,61.855056689342405,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,2,61.855056689342405,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,2,61.855056689342405,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,True,Set 6,2,61.855056689342405,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,False,Set 6,2,61.855056689342405,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,2,61.855056689342405,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,0,47.911473922902495,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,0,47.911473922902495,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,0,47.911473922902495,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,True,Set 7,0,47.911473922902495,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,False,Set 7,0,47.911473922902495,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,0,47.911473922902495,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,7,33.41641723356008,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,7,33.41641723356008,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,7,33.41641723356008,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,True,Set 8,7,33.41641723356008,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,False,Set 8,7,33.41641723356008,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,False,Set 8,7,33.41641723356008,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,10,23.664036281179108,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,10,23.664036281179108,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,10,23.664036281179108,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,10,23.664036281179108,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,False,Set 9,10,23.664036281179108,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,True,Set 9,10,23.664036281179108,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,4,36.879092970521526,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,4,36.879092970521526,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,4,36.879092970521526,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,False,Set 10,4,36.879092970521526,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,True,Set 10,4,36.879092970521526,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,4,36.879092970521526,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,11,37.9820408163265,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,11,37.9820408163265,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,11,37.9820408163265,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,11,37.9820408163265,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,11,37.9820408163265,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,11,37.9820408163265,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/The Sunshine Garcia Band - For I Am The Moon/JY3_vocals.flac,True,Set 12,9,30.461678004535145,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/The Sunshine Garcia Band - For I Am The Moon/MDL1_vocals.flac,False,Set 12,9,30.461678004535145,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/The Sunshine Garcia Band - For I Am The Moon/STL1_vocals.flac,False,Set 12,9,30.461678004535145,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/The Sunshine Garcia Band - For I Am The Moon/TAK2_vocals.flac,False,Set 12,9,30.461678004535145,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/The Sunshine Garcia Band - For I Am The Moon/TAU1_vocals.flac,False,Set 12,9,30.461678004535145,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/The Sunshine Garcia Band - For I Am The Moon/UHL3_vocals.flac,False,Set 12,9,30.461678004535145,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,True,Set 13,1,66.64126984126983,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,1,66.64126984126983,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,1,66.64126984126983,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,False,Set 13,1,66.64126984126983,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,1,66.64126984126983,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,1,66.64126984126983,False,True,pickthebest,64fa0f30-803d-11e8-a82d-d9f74cbdbec5
JY3,sounds/Al James - Schoolboy Facination/JY3_vocals.flac,False,Set 1,9,22.624943310657557,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
MDL1,sounds/Al James - Schoolboy Facination/MDL1_vocals.flac,False,Set 1,9,22.624943310657557,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,9,22.624943310657557,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,False,Set 1,9,22.624943310657557,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,False,Set 1,9,22.624943310657557,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,True,Set 1,9,22.624943310657557,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,True,Set 2,12,17.153741496598627,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,12,17.153741496598627,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,12,17.153741496598627,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,False,Set 2,12,17.153741496598627,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,False,Set 2,12,17.153741496598627,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,12,17.153741496598627,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,7,42.16163265306122,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,7,42.16163265306122,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,7,42.16163265306122,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,7,42.16163265306122,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,True,Set 3,7,42.16163265306122,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,False,Set 3,7,42.16163265306122,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,3,52.59319727891156,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,3,52.59319727891156,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,3,52.59319727891156,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,False,Set 4,3,52.59319727891156,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,True,Set 4,3,52.59319727891156,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,3,52.59319727891156,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,1,33.790839002267575,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,1,33.790839002267575,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,1,33.790839002267575,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,1,33.790839002267575,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,False,Set 5,1,33.790839002267575,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,True,Set 5,1,33.790839002267575,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,11,41.10512471655329,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,11,41.10512471655329,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,11,41.10512471655329,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,11,41.10512471655329,False,True,pickthebest,a51a4820-7eba-11e8-af0a-7d93e525cf63
